temp1,temp2,temp3,temp4,temp5,label
395.6672006898078,353.4923959467713,296.23552618427,152.25135358741937,102.82169414917364,normal
405.75914704810026,357.04909338258597,301.9243671612374,149.05127222296926,99.94959652748713,normal
398.2912432434454,344.117094818333,297.26812176004216,150.19809209268365,103.3817236209041,normal
404.6231431263988,353.3594884284782,302.0003029919169,147.12335219751301,,normal
,352.5731126354623,300.5666458350749,153.6676240160221,99.5364115537936,normal
402.95208487098716,350.04214224184875,301.28118074264995,151.09633219309222,101.23819783478797,normal
389.87766301670206,340.0262431032803,295.3825367214605,148.4632718127854,97.55868181525636,normal
394.98192335920714,344.0428638151007,298.1410039836118,147.47953056911243,97.52655635292628,normal
398.21145935782005,345.6685884251366,297.23909283108054,148.00347087813392,100.69648396920016,normal
401.29295967970677,347.5949499167411,298.276792620651,150.67078664632405,102.03674068921569,normal
400.2754338312176,348.54810370076984,297.21581718922573,145.628532540433,99.0409863509281,normal
402.23051927922745,351.6366855664286,304.4485672057042,154.48482393370318,,normal
406.51625606952774,356.8153549479094,307.1505532645275,150.488259195315,101.75866699407783,normal
395.6650999846322,347.3100295334856,297.6446891731269,148.6129446220063,102.57392764377146,normal
402.6232601379696,357.16157706725687,305.7671829712089,147.24164314199516,101.49148223216129,normal
395.88454885951865,348.08588417930343,297.80825504112096,150.47561907323015,101.87677118190201,normal
396.12140855775715,350.97334433821027,296.9034536118702,148.91083846030477,98.85478631800501,normal
396.79668815266695,347.7861408113089,300.1424250622675,150.03748235618306,101.44223997671773,normal
396.56599184051663,350.0185041247522,294.4122132031369,148.73010506386754,99.76084536728081,normal
402.6767988702468,359.9743225653078,304.25642947266846,147.00825951719554,101.19932268017031,normal
404.7563037330605,351.2944080418868,297.3119805176467,148.93120808681573,102.21254670540127,normal
398.13192503952945,355.2556230439982,298.1562592955215,148.9829007722983,102.52092441237218,normal
398.752254318629,347.58214774595916,298.50509900276904,148.21755013290962,95.66182643683463,normal
,352.41262995713953,300.7681798257957,150.06555643657032,104.80533667396274,normal
405.01576553716234,352.8897374023459,304.7011888277642,150.6599900519153,104.07756272572131,normal
402.01638970054256,347.75653407405304,294.85999623523736,146.43371083703144,98.08074540175076,normal
397.8865892284888,356.29093667232615,299.8698887779277,151.90545284044322,99.33333190870368,normal
405.72191447367004,349.1561158533553,309.04441011866345,152.51437970368315,105.99019267507536,normal
,351.01319441350125,298.32409290264627,143.60386115780608,100.8031343870315,normal
400.25601666564376,352.51280984533224,302.45621707440097,149.57762734075084,103.19794069236293,normal
398.03320491651596,352.36202942630644,301.7973739173306,144.97595116588693,98.54107627278,normal
392.5061573075733,343.9108782954564,291.8354505096386,152.94821853306917,98.50211320438254,normal
,353.9896898110947,305.78093405532536,156.3854091973055,97.53583996232685,normal
,352.6886960445556,301.3753853671577,151.15485289831759,99.53008630702573,normal
403.7058967605913,354.39561862703846,298.58041448709474,148.63504955897767,96.32318270869825,normal
,346.36482317742997,297.91711564173573,150.4799748407203,99.64408502167035,normal
395.0276942347076,343.12294219005145,296.65472689965355,148.76721830749878,103.31886613017967,normal
394.18222567387113,340.0976609400806,298.68115712703354,146.3265929048385,95.895522402263,normal
391.922134288779,344.44516601878996,292.5692283194734,148.85043803659204,104.3843328767266,normal
405.45317851893685,353.2937390853567,301.4801399057605,148.81618463142124,99.98463439983979,normal
401.7418845660992,349.81630940103145,292.5350593995015,150.27175472070525,101.93181637983058,normal
397.99726825993685,352.05261269095786,300.58231734934765,146.34356081872912,97.36554289921375,normal
392.6216226126131,348.46925630962943,298.32387370692095,150.09189447778326,98.54749169999927,normal
,345.8853098242162,294.6751791438605,154.01219432232824,99.5364829622503,normal
401.5972587302492,350.4800153746355,300.5453738783895,150.52972007536113,96.7468357832999,normal
405.37724594590475,345.66338335526603,295.1949097334254,155.63053383384502,97.44026994832355,normal
,358.6450496314509,303.68070440692435,150.94681501077102,103.6175608626647,normal
397.2399590539801,357.0506883146075,303.80268351745985,149.51200223836528,96.81275676442131,normal
403.93658009097715,350.4726608587043,307.466752640008,144.7268148259301,95.59886426382702,normal
402.5149786643466,359.3683701709673,302.8745716966003,155.51074058496394,108.71520150772122,normal
402.40589139033347,351.53900991555884,300.11318346697067,155.18609293321677,97.03942876471528,normal
397.5031155795775,348.1884735323676,294.0181339855954,148.8715317863097,,normal
400.43540202680754,350.67163291419587,302.1270298135407,150.69650966887878,98.33401834354295,normal
396.0432259628541,345.24842222507436,296.6982690646574,151.0552692251976,100.1594660427336,normal
404.20898579018046,350.0944470359394,305.2080213314897,149.70814020475953,106.27950492679179,normal
396.4480474264958,348.98969212950874,300.4540891483906,146.66276558404974,103.5734288592666,normal
393.2792637673433,352.3605721378601,298.5158649484373,152.78231544467454,101.36326101464309,normal
402.6786495579859,351.87874354356796,300.8461468430262,150.15740039506872,99.12348644258934,normal
401.4263017352373,351.2916922863581,300.0384593410254,154.41447591897946,92.30002467720611,normal
,348.2141874101065,299.7711608660585,148.88425625603614,94.72983465256425,normal
388.65644422910066,344.7156501993201,296.7204861902418,152.59148404109456,99.01442433063131,normal
404.00527686041926,352.28801242897066,307.4660172341855,153.90013378409688,101.74796572596313,normal
396.21655785740586,342.6933087792533,297.6174111673023,155.2318035785034,101.3169794762149,normal
401.21849434785054,353.2036081642947,298.23130807956426,147.90772853009918,102.96875180378456,normal
396.5004735719455,343.7371027570709,301.86631316300856,153.51374128040194,102.25260696619378,normal
392.7550207268281,349.98642930293187,298.81029178682195,149.7991404813054,96.48397842221556,normal
395.13499403855553,342.24198696402567,294.58384583844924,147.90320871426377,96.9588479006788,normal
403.63577870076676,355.4157464291865,305.96949166502736,150.93602841465372,103.4659361083201,normal
410.9331497233763,357.0416835395537,310.10366140678843,150.21610071969772,101.24167085611808,normal
407.6448931166857,357.61280662168406,310.33911547650445,151.77271896838008,95.25521680163817,normal
400.77811514696015,345.281878821468,300.0470757924991,148.2871690154346,102.44129106989863,normal
399.56794225245477,348.85544666174513,298.64298106397695,150.81102971784517,97.40996420578186,normal
401.60830134244753,350.31144589759964,299.66116541487725,152.99947274073088,96.82439175406478,normal
391.90003696861527,343.0958217123953,298.3613401058276,147.53324994812903,100.60691857549358,normal
403.44255419415936,347.0102091984665,299.34176009840337,152.5703819476996,102.52546020067018,normal
389.3852081975513,340.6981914625289,292.185748809631,143.98943312380047,104.81276308455142,normal
402.5656435638285,350.2337927725225,294.3537844628968,145.19322137682323,96.24505835768159,normal
404.2626069839132,355.25355483697854,298.71878361634367,151.5725635284383,100.82882253798566,normal
410.2019694684616,359.04056137015544,308.50418925331144,148.58467189908498,101.37815731514983,normal
,349.42042555128387,296.9844646894837,150.6876341223452,101.5901941168044,normal
401.37310821788475,349.6275053501908,301.41697265486175,152.46158542625227,98.81877648332629,normal
400.5948053209953,353.5432686182622,298.133280034646,152.4885571260722,94.02081888683753,normal
400.3711272521537,360.61389238594506,307.1199887039381,147.96520667953448,102.24830169918322,normal
402.1839499577295,345.19672911361613,300.8560799771829,153.98305839680307,,normal
397.3006323963257,352.34724713969234,298.93151369295015,148.2167989434038,95.55839046230496,normal
403.6611659085706,349.7225796652384,300.840910764369,155.16230949349796,95.85345545386888,normal
405.8594673869016,352.3629098131479,304.5488823138243,149.60674004793682,94.50728252245742,normal
401.32220998392455,352.78508162400357,303.51941779138383,146.79074276613093,98.03715016993733,normal
401.58498798150276,350.9240910912693,299.3717819588137,151.08576556178653,103.9619849665845,normal
409.13985106431073,354.3303354627012,303.8663467276568,149.00553548370823,103.34377733373213,normal
,349.9414688252371,300.0695874091037,155.8530376803789,106.23094158716125,normal
402.0482447019132,347.70366655348965,297.96733955159857,147.46301690169796,100.99921111785477,normal
396.313744007723,351.7375198679748,297.74777863570097,145.2312975200731,93.78104969202613,normal
401.0402238883671,354.1063022869408,299.69627494395013,155.81169348728855,103.3179801097219,normal
,348.0228258977467,300.8589112249557,149.14690848587972,100.55597694824614,normal
404.66593564743727,345.5382422625137,305.25305358728093,146.5741853215728,100.0190171870868,normal
402.68140738606354,346.936061373066,297.2144601555754,150.27456053451962,101.7423312859894,normal
398.87420405613574,350.8179865296556,303.0547230165516,151.29090407687266,97.4453884324427,normal
396.20994260077384,345.12514035409856,295.50899384644265,149.14125379933293,101.36189673792609,normal
391.02704249085934,351.10737955515066,296.4052461469276,148.99317789564407,94.02756401462801,normal
395.85057716379487,347.55032528439904,288.11214151902954,147.84155930014563,95.4924896318773,normal
408.5910727980544,347.9865215725988,299.32958245902046,151.30465281439095,98.32128314185154,normal
406.1032022005992,356.08108556169105,306.9013049196628,150.2984324190472,99.74169804453686,normal
400.53328270757,344.7143786459075,301.59330594388234,147.9348831533077,102.69344622523164,normal
402.1773144969236,353.3068551242095,307.25906090823645,154.0073530089607,99.42596803991482,normal
405.908517882681,347.1450542005225,302.7647207637099,150.39445745041635,100.77468646996809,normal
398.85747999661135,355.6677476734039,298.97436120124706,148.65430737591493,101.35700185192941,normal
395.73689927635775,349.29322694978237,297.07879903403716,153.4434379822007,92.81721908529859,normal
405.09524368675767,359.19550261249,305.72802276889456,150.74299770332684,99.46232012365074,normal
401.32926340191415,349.28847673312174,301.65547938034547,146.97439187417066,102.12054892269715,normal
399.74615205231544,347.58869420893683,297.86622697286896,150.889254002426,106.1052199081932,normal
399.2300056013926,354.0021699387115,300.03103671186545,146.9032119882665,96.26658463719677,normal
401.3278470537611,348.2966424308853,301.7249536552534,150.15342617565648,97.70339416771085,normal
396.45124285051935,346.62724280426323,298.37843520113086,148.04125156600585,101.6452837624894,normal
406.08737116314796,356.24206156649706,304.9240971348123,150.78610743622315,97.30091564053674,normal
,353.8593613991074,303.3837478745698,153.7438499551783,99.2424479970911,normal
407.5491308336617,361.2932706427207,310.5092927030516,149.11866323954362,96.78360093571942,normal
388.726651334083,340.15983358014284,299.06678969449484,147.48760978774442,100.7063451049298,normal
405.6428882232945,357.22988534722805,300.5760970922379,155.46389655243934,95.0447225554622,normal
400.15448780566146,355.6602217684538,298.12334495024777,152.43780386326094,100.72497915946252,normal
396.1914913934316,349.6440106642748,297.83288963388617,153.82334165082372,98.11723739068924,normal
399.72078338282427,345.52961611090063,298.4742737279442,151.3442980918086,94.94320804784557,normal
404.8903997899119,355.61403581895917,301.06102867238997,145.72879669380282,101.33896644262919,normal
407.60932429606805,352.20223504384296,306.10152910410415,150.72493356503026,,normal
402.06601078955543,351.1245640641634,302.3307496932716,150.8067403430358,98.14100219761416,normal
400.781981773727,357.0581309965654,296.9106230014722,154.08792791941002,96.8782418424627,normal
399.51096010807413,339.48725689849437,290.88536935364715,148.784192203652,94.18948587813945,normal
400.84685929991696,350.6813826984394,302.2838145580113,146.65983587423446,101.73868342742944,normal
408.1396707011937,356.17631802548016,302.8500709057513,156.15805494583768,100.51588099731119,normal
402.1029057781004,350.36074452209186,298.72718692921575,144.80798518347834,100.4931721089319,normal
,341.03424333581194,295.8942602510434,155.00366283335856,96.68877790665398,normal
,350.4324237401052,299.5184967317948,150.53218834391083,103.6375565104948,normal
407.21183970887,357.70985409536024,305.0031944956761,147.29273071562247,98.97297718400836,normal
402.7238621988001,364.3600209869732,301.8153454855997,151.4462005065766,98.43184391149096,normal
